Gene1,Gene2
SPI1,5430427O19RIK
SPI1,PGRMC1
SPI1,PRSS57
SPI1,RRAS
SPI1,CIPC
SPI1,ADGRG3
SPI1,PEAR1
SPI1,DCK
SPI1,CREG1
SPI1,RGS2
SPI1,PAQR5
SPI1,SIGLECG
SPI1,UPP1
SPI1,SLC35D3
SPI1,TFPI
SPI1,PPCDC
SPI1,MAN1A
SPI1,TBXA2R
SPI1,ITGB5
SPI1,GM5111
SPI1,ABHD17B
SPI1,KIF17
SPI1,CD9
SPI1,SH2D5
SPI1,UBE2L6
SPI1,TTC39B
SPI1,TAPT1
SPI1,FDFT1
SPI1,CDK17
SPI1,LCK
SPI1,CISH
SPI1,GGT5
SPI1,NKG7
SPI1,CTSG
SPI1,SAT1
SPI1,LY9
SPI1,AFDN
SPI1,LGMN
SPI1,ZFP422
SPI1,IFI27
SPI1,TUBB4B
SPI1,LAX1
SPI1,BTLA
SPI1,COQ8A
SPI1,TRIM59
SPI1,PLXDC2
SPI1,NLRC3
SPI1,C1RL
SPI1,ADSSL1
SPI1,BDH2
SPI1,SLC22A3
SPI1,CLIP3
SPI1,POLA2
SPI1,IL18BP
SPI1,CPQ
SPI1,ARHGEF18
SPI1,RAB27B
SPI1,F2R
SPI1,CHRNB1
SPI1,CD44
SPI1,STXBP1
SPI1,PPIC
SPI1,GATA2
SPI1,IRF8
SPI1,APP
SPI1,CPNE8
SPI1,MSMO1
SPI1,TIPIN
SPI1,SLAMF1
SPI1,ZYX
SPI1,RAG2
SPI1,GM1966
SPI1,ZMIZ1
SPI1,MCTP2
SPI1,PRR5
SPI1,LAG3
SPI1,FKBP9
SPI1,ALDH1A1
SPI1,SNAP23
SPI1,MPZL1
SPI1,CORO7
SPI1,TGM2
SPI1,ICA1
SPI1,EMP1
SPI1,EFNA1
SPI1,IFI27L2A
SPI1,ITM2A
SPI1,P2RX1
SPI1,MYC
SPI1,MYLK
SPI1,CTSL
SPI1,JPT1
SPI1,CBX7
SPI1,TRAF1
SPI1,TMEM37
SPI1,N4BP3
SPI1,PAG1
SPI1,TIE1
SPI1,GP9
SPI1,IGFBP4
SPI1,CYFIP2
SPI1,SLC16A11
SPI1,ROBO4
SPI1,SERPINB1A
SPI1,ITGA6
SPI1,CD81
SPI1,PRNP
SPI1,IL12A
SPI1,MAMDC2
SPI1,LTB
SPI1,D630039A03RIK
SPI1,TNS2
SPI1,SLC16A10
SPI1,LDHD
SPI1,CTSF
SPI1,STK17B
SPI1,LGALS1
SPI1,SNAP47
SPI1,CD93
SPI1,CCNG2
SPI1,GM4951
SPI1,KBTBD11
SPI1,MYCT1
SPI1,PKIB
SPI1,DUSP1
SPI1,TSPAN3
SPI1,IRAK3
SPI1,CDK6
SPI1,GDF3
SPI1,PRIM1
SPI1,ART4
SPI1,IL17RA
SPI1,PDGFRB
SPI1,FAM110C
SPI1,RASA4
SPI1,JCHAIN
SPI1,NDRG2
SPI1,FAM171A1
SPI1,ADGRL4
SPI1,NPDC1
SPI1,PARP8
SPI1,FOXO1
SPI1,ANKRD33B
SPI1,CPXM1
SPI1,CD34
SPI1,NOTCH1
SPI1,HID1
SPI1,GOLM1
SPI1,VLDLR
SPI1,GIMAP8
SPI1,SPC24
SPI1,AFF3
SPI1,KCNK5
SPI1,TSPAN2
SPI1,SLC18A2
SPI1,OTUB2
SPI1,JAM3
SPI1,SDC1
SPI1,CD55
SPI1,TPM4
SPI1,GGTA1
SPI1,CTSW
SPI1,VEGFC
SPI1,PRUNE2
SPI1,ENPP5
SPI1,PECAM1
SPI1,SYTL1
SPI1,PRPS2
SPI1,NAV1
SPI1,MN1
SPI1,GSTT1
SPI1,RHOF
SPI1,NSMF
SPI1,CSGALNACT1
SPI1,SEMA3D
SPI1,F11R
SPI1,KRT18
SPI1,DDX4
SPI1,FLNA
SPI1,CCDC112
SPI1,CNN3
SPI1,COL4A2
SPI1,COL4A1
SPI1,PLPPR3
SPI1,TRPC6
SPI1,CRIP1
SPI1,EMB
SPI1,CTNNAL1
SPI1,SERPINF1
